track_id,track_name,artist,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
3zf2eLN9Yf8ayZO5cn4Xh5,This Is the Day,The The,58,0.576,0.703,10.0,-10.913,0.0486,0.0237,0.0013,0.0752,0.684,141.567,296.333
4sVroQhw4uQ5pyUNadPEsy,处处吻,蒙面Ken歌,18,0.456,0.586,8.0,-6.46,0.0341,0.739,0.0,0.113,0.344,159.89,209.552
0MVeLASrPyBrC6hwwhIMwu,Even If It's a Lie - Demo,Matt Maltese,48,0.481,0.293,2.0,-5.999,0.0294,0.948,7.11e-05,0.11,0.134,82.965,237.928
363AdJtyD606XgfeuFGGTy,Roscoes,ZaeHD & CEO,26,0.851,0.513,0.0,-12.267,0.113,0.0467,0.000642,0.0872,0.645,120.013,161.776
2kQuhkFX7uSVepCD3h29g5,Smack That,Akon,83,0.939,0.741,5.0,-5.171,0.0471,0.323,0.0,0.107,0.925,118.978,212.36
7u0rneYVggOrHUUYbKQpUO,Ghetto Dreams - feat. Nas,Common,33,0.533,0.985,1.0,-3.835,0.313,0.00221,1.58e-06,0.14,0.312,98.616,234.093
25HL6Cm5tl7bzVfsEazxvn,Soothing Dog Music,Sleepy Dogs,43,0.367,0.00448,0.0,-24.576,0.0492,0.985,0.855,0.112,0.0853,111.938,124.83
69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,Justin Bieber,68,0.555,0.75,4.0,-4.424,0.204,0.159,0.0,0.274,0.726,86.84,229.107
2FzOsU8Zt44X8UqUcUNfTr,I Hope,FTISLAND,44,0.617,0.945,8.0,-2.599,0.0567,0.133,0.0,0.217,0.581,139.945,230.4
6MfVSA5iKBPHzo6RGARjL0,Lost In Love,Air Supply,65,0.583,0.316,7.0,-19.292,0.0315,0.425,5.67e-05,0.11,0.436,114.362,233.867
0QBasbnCTv7SkXiuU0pIEv,Southern Harmony: Exhilaration,Donald Grantham,1,0.631,0.261,7.0,-24.161,0.109,0.969,0.961,0.158,0.819,98.012,85.587
69ZNzwrCGP6h5ewkJQWWaT,One Jump Ahead,Brad Kane,48,0.564,0.326,7.0,-16.436,0.127,0.425,0.0,0.742,0.688,123.609,142.44
7cm9QkrwSWH0scegcO8XZ2,I Found Someone,Cher,52,0.538,0.604,2.0,-10.936,0.0262,0.557,0.0,0.162,0.373,102.839,223.16
14k4ALBLN2FjtELYDcQUoi,MOONLIGHT,TWICE,54,0.807,0.704,5.0,-5.496,0.071,0.0245,0.0,0.0535,0.961,115.995,219.387
3m5dLMa3z9J87sQdDjTXxt,Dead Inside,Velvet Chains,48,0.341,0.936,5.0,-2.995,0.167,4.03e-05,1.47e-06,0.0596,0.414,194.947,194.731
36Or2BETVOkRQpw39sZHI4,Main Titles (Charlie and the Chocolate Factory),Danny Elfman,40,0.273,0.522,2.0,-11.022,0.0471,0.845,0.605,0.126,0.2,119.107,300.587
0ibjf3i73NadexSt7Yjcdq,Between Us,James Deep,12,0.786,0.584,9.0,-6.548,0.0412,0.0393,0.93,0.125,0.324,105.003,187.421
5ednWrrbj9ViPQUq86jaIF,Insomnia,Young K,32,0.499,0.653,1.0,-2.258,0.0666,0.0702,0.0,0.145,0.626,184.037,185.04
1OuVevV7N7zB1lzN8RI5Gr,The Love Inside,2morro,33,0.676,0.467,7.0,-5.73,0.0296,0.606,5.97e-06,0.346,0.409,126.962,197.0
0RGxFP8EURoidPZWfpGNID,IT'S NOT OVER,WILMORE,25,0.583,0.406,7.0,-9.265,0.0297,0.269,0.00031,0.0935,0.205,132.052,276.979
40gvh6jP5qxMJuMmF9lG9A,Baby Came Home 2 / Valentines,The Neighbourhood,70,0.21,0.499,2.0,-9.754,0.0485,0.0687,0.00315,0.773,0.108,74.094,390.493
4v5kAh2wWyCSuKuhMJK8u6,Long Way 2 Go,Cassie,76,0.589,0.655,8.0,-8.138,0.0488,0.057,0.000353,0.372,0.675,105.272,220.64
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,75,0.66,0.68,0.0,-8.18,0.0313,0.153,6.7e-06,0.0784,0.671,106.187,258.411
6j9iyrrmqWlQZ5SD1hSTaq,No Lie,2 Chainz,57,0.634,0.665,6.0,-5.984,0.176,0.0172,0.0,0.365,0.611,131.104,237.827
6cmm1LMvZdB5zsCwX5BjqE,Down,Jay Sean,77,0.727,0.68,2.0,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,212.507
0AeJNPgtj79XgWzjGiered,"Trio Sonata No. 4 in C Major, DürG 13 (Attrib. J.S. Bach as BWV 1037): I. Adagio",Johann Gottlieb Goldberg,35,0.153,0.176,11.0,-18.616,0.0445,0.602,1.16e-06,0.345,0.109,76.269,195.68
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,79,0.751,0.834,1.0,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211.16
2NvQlgbLhVl5zgqYX0y0go,I Remember,F.I.R.,24,0.414,0.851,5.0,-3.115,0.11,0.14,0.0,0.423,0.256,142.399,228.173
5NSPsOGVNWYOMeeyZPF7HY,Overdose,EXO-K,59,0.498,0.917,5.0,-1.797,0.164,0.0615,0.0,0.358,0.652,112.357,205.612
4d7Un3MpfsWKlgkE6beuXm,It's Goin' Down,Dove Cameron,0,0.503,0.851,6.0,-5.851,0.344,0.0874,0.0,0.456,0.566,155.412,252.218
7arHM2KZ0KzIZXFVDRGClI,Holiday,Madonna,53,0.813,0.699,7.0,-8.656,0.0458,0.0251,0.0134,0.0527,0.732,117.549,231.56
0zwFpl2vjU9c1wj08OR5CD,万有引力,Silence Wang,0,0.638,0.708,4.0,-5.254,0.026,0.169,0.0,0.241,0.208,133.954,245.548
1qDMlFBTEfpu9rO8j0mzq9,Lucky Girl,Fazerdaze,38,0.515,0.884,9.0,-7.297,0.043,0.0331,0.0904,0.312,0.703,173.012,170.996
57MOpbjOIoWMZnstWOtfm6,Don't Stop,5 Seconds of Summer,50,0.571,0.957,8.0,-3.468,0.0633,0.00209,1.5e-05,0.0425,0.892,149.946,169.936
07Z42sQFooVNSyoJjknCDz,Beginnings,Néer,62,0.202,0.00516,3.0,-41.672,0.0477,0.992,0.886,0.0928,0.144,68.591,136.393
1JiMXczlx132vYlTxEcFA9,The End and the Beginning - Song of Time (Theme Song) - Ending,Tamiya Terashima,42,0.236,0.112,11.0,-16.481,0.0362,0.825,0.00902,0.108,0.0645,121.357,516.36
0Q4YuuiCuxIIKUw2fb1cmV,我們的愛,F.I.R.,60,0.64,0.366,5.0,-9.357,0.0291,0.743,0.0,0.0952,0.235,115.801,239.293
53yAFiPcO7NPpKsaMCQgQ9,Lips Of An Angel,Hinder,0,0.476,0.736,2.0,-5.38,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261.853
1yraET52i6ZkrvvrmKNyn6,Someone That Loves You,HONNE,50,0.531,0.728,6.0,-4.985,0.063,0.0416,7.19e-06,0.135,0.418,104.978,244.959
2qXmErHLfqjA0qmUbzaW2O,我只在乎你,Teresa Teng,22,0.628,0.472,4.0,-12.174,0.027,0.162,0.0015,0.207,0.51,136.199,234.667
3XUjzEdbLM6gyXJp5JkHD8,Above Us,Hibou,0,0.373,0.925,10.0,-5.601,0.0697,4.66e-05,0.683,0.214,0.591,175.084,212.587
3ErsOxqe2RmXkR65wkygDz,What's Love Got to Do with It - 2015 Remaster,Tina Turner,68,0.855,0.482,1.0,-8.902,0.0576,0.252,2.2e-05,0.151,0.795,97.792,230.24
4OOnUqTbt8xpfyHlwbeR8b,愛要怎麼說出口,Zhao Chuan,45,0.704,0.488,7.0,-7.834,0.0464,0.492,0.0,0.181,0.376,115.067,199.802
6fIsdnQLpM65rlP3K794O6,Lady Lai,Modern Talking,38,0.524,0.536,10.0,-10.731,0.0328,0.474,0.0,0.128,0.323,82.051,299.173
7GbUWl6qLW1gdngbEV2WDJ,Monster,EXO,62,0.618,0.76,6.0,-4.312,0.0596,0.0066,0.0,0.127,0.541,150.0,221.341
5W4ANWiWKDqXSnAy5OMY7f,Meditation Mornings,Zensi Rohr,33,0.64,0.386,10.0,-11.372,0.029,0.783,0.837,0.0999,0.287,140.044,314.986
1ylByPhQOYyI1zvGPr0vUE,法蘭西多士,告五人,42,0.424,0.355,9.0,-10.461,0.0295,0.814,0.042,0.135,0.199,169.927,269.246
3ea4Z5fN5zR5G3YupzmIp5,Jamming - Instrumental,Acoustic Vibe,47,0.628,0.304,2.0,-14.963,0.207,0.949,0.897,0.106,0.338,111.969,158.571
5YnSXxOQfMZQ3gMjkgHjOJ,Fly Away,Fia,51,0.761,0.595,1.0,-6.206,0.0643,0.134,0.0,0.0565,0.839,139.866,212.565
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,82,0.743,0.752,4.0,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,231.173
5A3t6GVPUxBn5yxODZ8r8L,She Hates Me,Puddle Of Mudd,34,0.561,0.765,4.0,-4.684,0.0341,0.00813,0.0,0.7,0.54,109.756,216.547
632VyMrvhsHIsO4zq9khts,她說,JJ Lin,59,0.485,0.268,7.0,-8.133,0.0311,0.897,0.0,0.1,0.388,120.647,287.805
6U2sImmSiOLN1aB1EUj06l,Manastra,Summer Salt,28,0.435,0.63,0.0,-7.485,0.0369,0.0362,0.00367,0.186,0.63,117.308,134.541
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,USHER,69,0.657,0.629,6.0,-4.938,0.0782,0.194,0.0,0.254,0.726,93.985,266.893
5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),Alice In Chains,73,0.297,0.842,6.0,-7.457,0.0488,0.000286,9.1e-06,0.0848,0.586,100.127,206.773
3gIahlUJhuHFrhhYotw8zG,Freddy My Love - From “Grease” Soundtrack,Cindy Bullens,0,0.77,0.342,1.0,-11.476,0.0353,0.715,0.0,0.15,0.696,115.249,168.533
3o9br9LskOEbwc5irxfHqR,"Serenade for Strings in E Major, Op. 22, B. 52: IV. Larghetto",Antonín Dvořák,48,0.0877,0.0763,9.0,-23.986,0.0429,0.645,0.897,0.353,0.0509,78.535,295.219
0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,68,0.617,0.533,3.0,-11.516,0.0651,0.0891,4.01e-06,0.0415,0.835,158.861,244.707
0vqFUCbcApsfeJDQJLBBM0,"Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": IV. Largo",Ludwig van Beethoven,42,0.263,0.00452,11.0,-28.468,0.0488,0.984,0.959,0.0822,0.157,139.574,147.613
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,61,0.676,0.861,1.0,-3.645,0.0501,0.0512,0.0,0.0613,0.681,124.031,174.12
6ktoQBpMjWdKbfOdHeudpE,i wish i hated you,Ariana Grande,46,0.561,0.244,7.0,-9.152,0.0328,0.837,0.0,0.111,0.278,65.418,153.633
2IAumRplFr0Ns09kKgt2je,怎麼了,Eric Chou,51,0.427,0.441,3.0,-9.569,0.0483,0.692,0.0,0.118,0.302,129.616,241.905
07OzC5JlcaDwEkzWmvqp6y,Nasty,Janet Jackson,50,0.839,0.89,1.0,-11.697,0.0628,0.452,0.0224,0.0866,0.575,103.652,243.133
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,81,0.843,0.806,4.0,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,270.507
0APlwe0ewwMipyVg3WkEI3,Fall,Challem,35,0.189,0.0862,7.0,-20.734,0.0335,0.927,0.861,0.116,0.101,78.637,223.539
2PN6TyqjtzffLkLhB4dgEC,Jack Sparrow,Hans Zimmer,53,0.335,0.323,9.0,-14.71,0.0564,0.759,0.824,0.0717,0.291,91.599,365.427
3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,Quiet Riot,67,0.409,0.92,11.0,-5.439,0.12,0.00719,0.00105,0.0823,0.37,145.085,290.96
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,66,0.559,0.885,1.0,-4.515,0.189,0.0432,0.0,0.333,0.683,172.029,193.594
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,88,0.448,0.369,9.0,-9.514,0.0452,0.968,0.272,0.638,0.0998,174.097,208.212
2r5xY48FMJ35oD3lKXl9eB,POISON,Secret,34,0.653,0.881,11.0,-4.71,0.0319,0.00873,0.0,0.0699,0.55,102.046,207.256
5vC5C7G92VJ4s9lXqtOXKY,Before You,Andrea Prine,61,0.391,0.0507,10.0,-32.078,0.0403,0.989,0.931,0.0953,0.3,129.442,142.582
2h96Pdo3XI9manxBI5OSWJ,一個像夏天一個像秋天,Christine Fan,41,0.423,0.479,11.0,-8.187,0.0309,0.162,0.0,0.109,0.11,155.823,214.4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,82,0.508,0.43,2.0,-9.475,0.0335,0.83,0.000441,0.093,0.324,130.09,212.954
7rl7ao5pb9BhvAzPdWStxi,Telephone,Lady Gaga,75,0.825,0.832,5.0,-5.862,0.0403,0.00587,0.000733,0.114,0.713,122.021,220.627
72jGj8k9C7DIQesDYenUT3,Burnin' Up,Jonas Brothers,0,0.667,0.954,2.0,-3.462,0.0817,0.0296,0.0,0.331,0.807,114.0,175.093
6cC6h5E351deEGFd7Kh9uy,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",Niccolò Paganini,54,0.465,0.128,9.0,-17.628,0.0519,0.978,0.271,0.0423,0.428,111.471,268.853
3itwnjif9tkqnRv5qxN6y9,Give Me All,Sammy Johnson,51,0.793,0.699,11.0,-4.595,0.0674,0.0901,0.0,0.223,0.806,130.018,250.052
7yb0IIWyXN0fyxdo3075KX,Looking for Love,Anuhea,38,0.774,0.34,11.0,-11.783,0.0341,0.683,0.0,0.3,0.651,89.986,201.573
1xfW7zqJPRR5Jr9b1zWXJ3,Gaston,Josh Gad,0,0.506,0.589,11.0,-6.594,0.0712,0.49,0.0,0.239,0.522,111.347,265.787
4ChdLsuadEtrpomCKiXmQf,Home,Blue October,44,0.58,0.577,9.0,-6.178,0.0565,0.13,0.0,0.259,0.482,170.025,247.462
4RqB1iDInFKhTdsc81v0fg,"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""Autumn"": III. Allegro",Antonio Vivaldi,5,0.488,0.167,0.0,-16.677,0.0464,0.926,0.597,0.104,0.297,145.137,207.667
0YgvF6fNWydNGzCY3pzK4Y,江南,JJ Lin,57,0.67,0.626,9.0,-5.027,0.0628,0.286,0.0,0.0843,0.205,163.985,223.453
2STVj7YeYeggAzjeetQv06,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Christina Aguilera,0,0.756,0.809,5.0,-3.655,0.0541,0.0173,3.69e-06,0.66,0.64,109.901,264.847
0UTyLmkQgPOEIz95OVAJTR,range brothers (with Kendrick Lamar),Baby Keem,58,0.667,0.582,11.0,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,316.733
2aJfMuGU9uc4VDCo5hLaal,Polka Dots,Parsa Sabet,19,0.317,0.293,5.0,-15.48,0.0457,0.817,0.0298,0.271,0.329,91.221,91.736
24cgBBhZD1cWekUqaYuqTB,"Orfeo ed Euridice, Wq. 30: Dance of the Blessed Spirits ""Melody"" (Arr. Sgambati for Piano)",Christoph Willibald Gluck,57,0.279,0.00461,2.0,-36.886,0.0439,0.989,0.982,0.0638,0.039,69.813,181.547
5hNaPW1EJYszLnI7ShLqnu,Everyday 2.0,Carly Comando,22,0.579,0.213,9.0,-15.517,0.0462,0.978,0.912,0.0839,0.0517,131.119,467.766
4aDI8lqrxdon9kvunsScr4,UH-EE,Crayon Pop,0,0.807,0.984,1.0,-2.958,0.042,0.00257,0.15,0.0574,0.824,145.009,193.172
5RxLeh5bKMy5sxLhuv9Xc3,Can't Be Like Me,Jae Fiend,7,0.693,0.338,11.0,-14.424,0.254,0.0128,8.22e-05,0.203,0.26,139.99,113.711
7DbCJTrxSN3EKgLuWJt4Cb,Lost in Emyn Muil,Howard Shore,34,0.144,0.035,0.0,-26.184,0.0375,0.737,0.575,0.0904,0.0394,84.034,254.52
3QbtJmJeeh8JE5EtAD1Eh0,Nectar Drop,DJ Drez,49,0.603,0.316,1.0,-10.919,0.0403,0.457,0.917,0.12,0.53,80.043,240.973
7DL1T5NFOPtWyfQNC7NkX9,寬恕,Y2j,0,0.578,0.525,9.0,-8.081,0.0273,0.598,3.33e-06,0.226,0.362,139.95,284.973
49ySwzAyvxcNXOkOP6ZB1L,The Motto,Drake,2,0.774,0.431,1.0,-8.407,0.346,0.000146,1.99e-05,0.112,0.353,201.843,181.4
0VNQpkPh5l5ncQJCfWMCKZ,Magic,Secret,33,0.777,0.895,1.0,-3.915,0.0439,0.0112,0.00266,0.319,0.61,107.031,203.599
3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,Alanis Morissette,67,0.665,0.834,4.0,-7.737,0.0576,0.21,0.0,0.452,0.411,105.292,249.493
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,59,0.826,0.593,6.0,-6.401,0.0976,0.688,0.000161,0.17,0.541,98.083,209.755
2eOpn0ix5JGf47vUBUqZnV,Unrequited,Yoga Lin,44,0.51,0.711,1.0,-5.286,0.0297,0.0011,0.0,0.0886,0.342,103.978,202.388
0CoADxj5LkAUbYulfdg1IV,"Without Love (""Hairspray"")",Zac Efron,0,0.581,0.877,5.0,-5.212,0.111,0.39,0.0,0.177,0.416,98.033,219.867
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,Adele,77,0.73,0.769,8.0,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,228.093
4BsLwvaJOTOHDNg7xMpvrL,Habit,Still Woozy,61,0.767,0.392,1.0,-11.996,0.0945,0.154,0.000398,0.108,0.48,125.017,153.872
4Et0Gxj3K6StI6wOIIXzwK,designer (Prod. by BOYCOLD),OnlyOneOf,31,0.67,0.905,6.0,-2.264,0.066,0.0602,0.0,0.0922,0.765,115.006,212.267
5Rzpn60KTM11EBETHaF9Kt,我会等,承桓,64,0.377,0.44,10.0,-7.002,0.03,0.319,0.0,0.106,0.357,137.94,284.049
6ihsMDewYcSP2teuZKEdk5,Opus 23,Lavinia Meijer,36,0.524,0.0967,6.0,-27.245,0.0604,0.983,0.96,0.105,0.0374,80.045,163.58
6FRKXHaEQixs1tSWsQesMN,What's Your Fantasy (Featuring Shawna),Ludacris,0,0.915,0.79,6.0,-3.186,0.207,0.16,0.0,0.112,0.967,140.095,275.907
6Ry6T1eQtwwoGRN7sKnh2l,Three Is Company,Howard Shore,44,0.134,0.0106,9.0,-28.246,0.0373,0.965,0.915,0.104,0.0346,79.148,118.08
76wV53YHl0tGEvT3L0QzvK,"Lyric Pieces, Book 1, Op. 12: I. Arietta",Edvard Grieg,55,0.328,0.00278,10.0,-38.801,0.0566,0.995,0.868,0.105,0.194,75.387,85.907
5plWjDDyLwaFOsP3bJyZND,Le sens,Jonas Hain,29,0.328,0.0349,0.0,-23.392,0.0428,0.974,0.929,0.102,0.0922,71.667,160.375
3V3MQOlQqq8SZ7BcoN4QCn,Piece of My Heart,Janis Joplin,46,0.43,0.665,4.0,-9.681,0.139,0.406,0.000108,0.409,0.542,160.859,266.24
2N0NifjyXAdMOB4KBGvBJ6,White Iverson,Post Malone,0,0.669,0.521,7.0,-8.732,0.0366,0.236,0.0,0.0802,0.327,130.071,255.173
1Qwz6Ad5Vc4hFRLqNa90xc,Gollum,Howard Shore,42,0.161,0.00754,5.0,-39.0,0.0409,0.958,0.989,0.0874,0.035,61.407,146.64
717TY4sfgKQm4kFbYQIzgo,Toxic,Britney Spears,58,0.774,0.847,5.0,-3.925,0.121,0.0279,0.0182,0.241,0.923,143.011,198.813
4Fd2BjzdKHzrc2uY7zmMar,LEFT RIGHT REMIXX - FEAT. CIARA & JACKSON WANG // PROD BY JAKOPS,XG,51,0.818,0.733,1.0,-3.741,0.0585,0.209,0.0,0.11,0.871,149.966,271.893
0IGUXY4JbK18bu9oD4mPIm,TOMBOY,(G)I-DLE,70,0.755,0.87,1.0,-2.414,0.0936,0.00988,0.0,0.0917,0.645,124.032,174.387
5veo3ShtaQo77WE7dcOOAE,Is You,AILEE,47,0.405,0.416,9.0,-4.6,0.0339,0.811,0.0,0.0886,0.302,72.854,263.803
102OPCavQ3XebsX5nLyzEi,Nice to See U Trying,Bo Napoleon,46,0.679,0.517,7.0,-7.394,0.189,0.106,0.0,0.0691,0.702,76.543,177.512
4d2ZJ9W7dkQuITwUCTuD5n,never knew a heart could break itself,Zach Hood,60,0.579,0.454,9.0,-7.264,0.0427,0.465,0.0,0.0997,0.461,78.949,155.223
1CkTEh21SLHbiAj2qy8wc1,Ma Boy,SISTAR19,55,0.751,0.767,7.0,-4.752,0.0577,0.353,2.71e-06,0.289,0.768,89.93,196.702
3Dvg7sBqWc7myR78zNaeWz,부나비 The Tiger Moth - Acoustic Version,MONSTA X,0,0.622,0.49,2.0,-6.073,0.0289,0.619,0.0,0.0708,0.614,144.987,191.05
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,83,0.668,0.628,8.0,-4.692,0.046,0.129,0.0,0.0293,0.568,140.053,138.213
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis,63,0.708,0.945,5.0,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,203.133
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,68,0.654,0.743,10.0,-7.44,0.0605,0.0125,0.0272,0.153,0.632,114.846,457.676
5msFXipAG1CsK92OakSAbS,"Relax, Take It Easy",MIKA,49,0.673,0.678,6.0,-7.284,0.0273,0.0517,0.0418,0.0973,0.748,121.994,224.8
6mAEQxTvUXXMmRqnpCUkEX,Summer Chillz,Nosuchthang,30,0.682,0.692,9.0,-10.847,0.0617,0.443,0.901,0.185,0.761,84.015,148.608
7IMK1ikz0idnl1xc6oAwjM,Don't Let Go,Spawnbreezie,58,0.552,0.44,2.0,-8.243,0.15,0.495,0.0,0.172,0.45,72.429,226.579
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,Amy Winehouse,64,0.705,0.806,9.0,-3.607,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256.947
1T2ysHWyCCSVrK5uWwSind,約定,Where Chou,47,0.577,0.334,10.0,-11.11,0.0297,0.669,0.0,0.21,0.249,114.652,288.16
2xXNLutYAOELYVObYb1C1S,As the World Caves In,Sarah Cothran,68,0.422,0.25,0.0,-6.836,0.0351,0.441,0.0,0.35,0.246,124.026,161.613
5mrxUVYEyowgATPU35aZay,The French Library,Franz Gordon,64,0.43,0.0282,3.0,-25.228,0.0451,0.994,0.96,0.11,0.0396,65.34,179.702
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,81,0.668,0.712,5.0,-5.927,0.0381,0.369,2.13e-05,0.108,0.264,100.02,186.0
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,78,0.638,0.523,1.0,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,185.947
6MQAB3vorg90FA3tQpbYXK,"Für Elise, WoO 59",Ludwig van Beethoven,59,0.303,0.108,9.0,-27.433,0.0473,0.994,0.877,0.0805,0.18,126.931,188.467
2KGzzTDGv5cRSs8tmfzPLB,Caprice viennois,Fritz Kreisler,27,0.283,0.0811,11.0,-20.653,0.047,0.982,0.771,0.0897,0.0797,88.961,236.08
7AfLgy8mRxPtzSzkpx9AdQ,遇見,Stefanie Sun,36,0.315,0.534,6.0,-5.931,0.0332,0.525,0.0,0.171,0.445,136.725,281.2
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,72,0.714,0.527,1.0,-5.046,0.0322,0.00787,0.00015,0.124,0.123,131.046,262.693
2ljeiphpioT92fntdh9nzI,Rivers - Solo Piano Version,Alexis Ffrench,0,0.391,0.00515,2.0,-27.24,0.0813,0.996,0.939,0.0675,0.135,64.129,136.891
1cDczOMwF7zZwJsx856cSl,life of the party,Yurms,15,0.521,0.728,6.0,-4.021,0.334,0.131,0.0,0.147,0.359,160.227,180.008
70qx6QQAIYgmgB1rYMsyyW,To Ursula's Cabin,Joe Hisaishi,43,0.41,0.19,3.0,-15.229,0.0352,0.93,0.125,0.159,0.191,116.129,125.947
4sLlPACKA3OTNcJryGgWKR,菊花台,Jay Chou,0,0.719,0.64,10.0,-6.615,0.0287,0.391,6.52e-05,0.11,0.595,92.989,263.973
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,83,0.673,0.886,1.0,-4.44,0.0431,0.185,0.0,0.0826,0.795,97.012,216.773
2nnsEg2pjJLXjhoeFPscfa,忘記擁抱 - 電影 「234說愛你」 主題曲,A-Lin,43,0.694,0.622,1.0,-5.165,0.0377,0.312,0.0,0.106,0.456,111.941,265.157
02BsTeJE4q5gWOTt58ur5U,I Can't Tell You Why - 2013 Remaster,Eagles,63,0.707,0.346,11.0,-12.397,0.0251,0.69,0.145,0.1,0.49,85.094,295.05
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,"Bobby ""Boris"" Pickett",74,0.541,0.504,11.0,-14.191,0.457,0.375,0.0,0.421,0.707,68.482,192.04
6l2WQWFDsSz8ROhcIMbe7z,Cave of Mind,Joe Hisaishi,35,0.0812,0.14,0.0,-18.492,0.0411,0.978,0.927,0.07,0.037,77.353,371.333
23d7vTM5z7Yb3gSF1rDipM,"Albinoni: Oboe Concerto in D Minor, Op. 9 No. 2: II. Adagio",Tomaso Albinoni,15,0.243,0.196,10.0,-17.923,0.0438,0.978,0.883,0.133,0.0754,72.232,366.147
2DPuBvrm0fXPUifmx5xDBS,Background Music for Dogs,Sleepy Dogs,42,0.45,0.019,6.0,-24.02,0.0543,0.993,0.916,0.109,0.0367,130.072,120.372
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,Fleetwood Mac,73,0.64,0.649,2.0,-10.345,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221.053
1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,2,0.65,0.736,6.0,-5.84,0.229,0.0528,0.0,0.235,0.613,159.173,226.16
5gukv8x9eP58gFy2OcZEBQ,drunk text me,Lexi Jayde,62,0.534,0.493,0.0,-6.818,0.0316,0.286,0.0,0.0889,0.232,79.97,213.133
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,Extreme,74,0.626,0.134,6.0,-14.898,0.0298,0.467,0.0,0.113,0.239,91.893,334.107
7kF3x1XJXGcgQWFemulw4q,This City,Sam Fischer,0,0.602,0.377,11.0,-6.213,0.0446,0.731,0.0,0.0808,0.518,73.877,194.853
0PNZmCDa0hR0TVC3lrPNqd,Alfred Moves to Helena,James Horner,34,0.0618,0.0437,2.0,-25.67,0.0428,0.959,0.974,0.254,0.0375,55.821,180.507
0xDxS2g775ttrfrwDQl9f8,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,55,0.674,0.607,4.0,-8.855,0.217,0.019,0.0,0.0708,0.528,86.053,252.36
4SE4yewyGpOYfxfx59Yjc5,Cinderella Man,Eminem,67,0.679,0.908,8.0,-3.411,0.202,0.234,0.0,0.0821,0.687,85.918,279.013
1b7Gui95FOHRRza7gh8KDf,"Pièces de viole, Livre 2 - Suite No. 3 in D Major: No. 63. Les Voix Humaines (Lentement)",Marin Marais,33,0.0678,0.00823,1.0,-31.213,0.0422,0.817,0.877,0.1,0.0374,77.358,368.93
31fzVAmqx899uxIPomTYtO,Always and Forever,Heatwave,0,0.378,0.169,2.0,-18.575,0.0315,0.271,0.0,0.137,0.23,151.542,374.827
